Total_Bsmt_SF,Gr_Liv_Area,Garage_Area,Year_Built,Year_Remod/Add,Mas_Vnr_Area,Full_Bath,BsmtFin_SF_1,Overall_Qual,Exter_Qual,Bsmt_Qual,Kitchen_Qual,Fireplace_Qu,Garage_Finish,Bsmt_Exposure,Heating_QC,MS_SubClass,Foundation,Garage_Type,Neighborhood_High,Neighborhood_Low,SalePrice
892.0,892,288.0,1967,1967,60.0,1,432.0,5.0,0,1,0,0,2,0,0,1,0,1,0,0,100000
1329.0,1329,441.0,1960,1960,128.0,1,544.0,7.0,0,1,0,3,1,0,1,1,0,1,0,0,176000
1763.0,1779,454.0,1955,1974,0.0,1,306.0,5.0,0,1,0,3,1,1,0,1,0,1,0,0,170000
1373.0,1555,660.0,2007,2007,130.0,2,0.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,174000
768.0,1236,384.0,1925,1950,0.0,2,121.0,6.0,0,1,0,3,1,0,0,0,1,0,0,1,127000
831.0,1651,450.0,1999,1999,0.0,2,0.0,7.0,0,2,0,2,3,0,2,1,1,1,0,0,185900
190.0,886,273.0,1938,1996,0.0,1,0.0,5.0,0,0,0,0,1,0,1,0,0,1,0,1,91300
1682.0,1700,544.0,2003,2003,120.0,2,340.0,6.0,1,2,1,0,2,2,2,1,1,1,0,0,200000
1040.0,1846,315.0,1949,1950,320.0,2,196.0,6.0,0,1,0,3,1,1,2,0,0,1,0,0,143000
1052.0,1920,451.0,1958,1958,0.0,2,57.0,5.0,1,1,1,3,1,0,2,0,0,1,0,0,172500
1088.0,1088,520.0,1963,1963,20.0,1,132.0,3.705,0,1,0,0,1,0,0,1,0,0,0,1,110000
1040.0,1362,768.0,1957,1957,160.0,1,775.0,3.705,0,1,0,3,2,0,0,1,0,1,0,0,140000
1314.0,1314,440.0,2006,2006,0.0,2,24.0,6.0,1,2,1,3,2,0,1,1,1,1,0,0,176432
1278.0,1294,496.0,1991,1991,88.0,2,1200.0,6.0,0,2,1,0,2,0,1,1,0,1,0,0,179200
1274.0,1274,508.0,2005,2007,80.0,2,925.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,203000
1689.0,1689,954.0,2007,2007,0.0,2,0.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,248328
1641.0,1641,885.0,2008,2008,406.0,2,1115.0,9.214285714285714,1,3,2,0,3,3,2,1,1,1,0,0,316500
570.0,1079,249.0,1948,1950,0.0,1,0.0,7.0,0,1,0,3,1,0,0,0,0,1,0,1,125600
984.0,984,308.0,1959,1959,164.0,1,200.0,5.0,0,1,0,0,1,0,1,1,0,0,0,1,110000
960.0,960,308.0,1920,1950,0.0,1,250.0,3.705,0,1,0,0,1,0,1,0,1,0,0,1,108500
540.0,1044,504.0,1952,1952,0.0,1,0.0,5.0,0,1,0,0,1,2,0,1,0,0,0,1,55993
1027.0,1633,240.0,1948,2009,0.0,1,780.0,5.0,0,1,1,3,1,0,2,0,0,0,0,1,129000
1112.0,1137,551.0,1987,1987,72.0,2,980.0,6.0,0,2,1,2,1,0,1,1,0,1,0,0,176000
1380.0,1380,364.0,1963,1963,295.0,1,384.0,6.0,0,1,0,0,1,0,0,1,0,1,0,0,154000
1256.0,1256,578.0,1986,1986,228.0,2,920.0,6.0,1,2,1,1,1,2,2,1,0,1,0,0,180000
1142.0,1142,528.0,1976,1976,0.0,1,874.0,5.0,0,2,0,1,3,0,0,1,1,1,0,1,134000
1202.0,2158,576.0,1950,2001,0.0,2,477.0,6.0,0,1,1,3,1,2,0,1,0,1,0,1,243000
1616.0,1629,808.0,2002,2003,236.0,2,1300.0,8.0,1,2,1,3,3,2,2,1,1,1,0,0,270000
1084.0,1080,484.0,1983,1983,0.0,1,336.0,6.0,0,1,0,0,1,0,0,1,1,1,0,0,134000
1347.0,2646,656.0,1993,1993,256.0,2,987.0,7.0,1,2,1,2,2,3,2,1,1,1,0,0,260000
738.0,1491,484.0,2006,2006,0.0,2,0.0,7.0,1,2,1,3,2,0,1,1,1,1,0,0,168675
392.0,1694,398.0,1994,1994,32.0,2,186.0,6.0,0,2,0,2,3,0,1,0,1,1,0,0,160000
684.0,1080,0.0,1890,1996,0.0,1,0.0,5.0,0,0,1,0,0,0,1,0,0,0,0,1,95000
704.0,1422,440.0,2005,2006,0.0,2,0.0,6.0,1,2,1,3,3,2,2,1,1,1,0,0,173000
1293.0,1301,572.0,2006,2006,0.0,2,0.0,7.0,1,2,1,3,2,0,2,1,1,1,0,0,187750
791.0,2093,542.0,1986,1991,123.0,2,0.0,7.0,0,2,0,2,3,0,1,1,0,1,0,0,215000
1073.0,1073,270.0,1967,1967,340.0,1,221.0,5.0,0,1,0,0,2,1,1,1,0,1,0,0,120000
1494.0,1506,672.0,2005,2006,143.0,2,778.0,7.0,1,2,1,3,2,2,2,1,1,1,0,0,249000
1334.0,1334,477.0,1967,1967,264.0,2,553.0,7.0,0,1,0,0,2,0,1,1,0,1,0,0,164500
0.0,1295,312.0,1986,1986,0.0,2,0.0,7.0,1,0,1,0,2,0,1,1,0,1,0,0,230000
672.0,1344,456.0,1929,1990,0.0,1,336.0,7.0,0,1,1,3,1,0,1,0,0,1,0,1,140000
732.0,732,240.0,1952,1952,0.0,1,630.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,118900
1468.0,1468,904.0,2008,2008,0.0,2,0.0,8.0,1,2,1,3,2,2,2,1,1,1,0,0,239900
1069.0,1069,440.0,1975,1975,0.0,2,727.0,6.0,0,2,0,1,2,0,1,1,0,1,0,0,146300
1040.0,1040,499.0,1975,1975,0.0,1,769.0,5.0,0,2,0,0,1,0,1,1,1,1,0,1,124000
925.0,999,308.0,1963,1963,0.0,1,925.0,5.0,0,2,0,0,1,2,0,0,0,0,0,0,130000
1349.0,1349,539.0,2000,2001,108.0,2,0.0,7.0,0,2,0,0,1,0,2,1,1,1,0,0,179000
1424.0,1442,500.0,1990,1990,0.0,2,0.0,7.0,0,2,0,0,2,0,2,1,1,1,0,0,180500
747.0,747,220.0,1945,1950,0.0,1,0.0,3.705,0,1,0,0,1,0,0,0,0,1,0,1,80000
1573.0,1578,840.0,2008,2009,194.0,2,0.0,8.0,1,2,2,3,3,0,2,1,1,1,0,0,287090
0.0,882,308.0,1956,1956,0.0,1,0.0,5.0,0,0,0,0,1,0,1,1,1,0,0,1,97000
1368.0,1511,398.0,2002,2002,40.0,2,1038.0,7.0,1,2,1,2,3,2,2,1,1,1,0,0,246990
1302.0,1128,480.0,1964,1964,138.0,1,550.0,6.0,0,1,0,2,1,2,0,1,0,1,0,0,154204
1312.0,1312,495.0,1958,2001,125.0,1,637.0,7.0,0,1,0,3,2,0,2,1,0,1,0,0,186000
630.0,1302,264.0,1972,1972,356.0,2,350.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,111750
2846.0,2696,958.0,2003,2004,1095.0,2,1373.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,500000
628.0,1356,484.0,2007,2007,0.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,177439
1104.0,2184,836.0,2008,2008,154.0,2,936.0,9.214285714285714,1,3,2,3,3,2,2,1,1,1,1,0,335000
803.0,1964,483.0,1976,1976,660.0,2,403.0,7.0,0,1,0,3,2,0,0,1,0,1,0,0,205000
1312.0,1321,484.0,1990,1990,0.0,1,926.0,8.0,1,2,1,2,2,3,1,1,1,1,1,0,212000
1594.0,1646,525.0,2004,2005,186.0,2,1373.0,8.0,1,3,1,3,3,3,2,1,1,1,0,0,246000
1260.0,1260,598.0,1983,1983,174.0,2,747.0,7.0,1,2,0,0,1,1,0,1,0,1,0,0,181900
926.0,1316,484.0,1929,2001,0.0,1,234.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,130000
264.0,1432,360.0,1910,2002,0.0,2,0.0,5.0,0,0,0,0,1,0,2,0,0,0,0,1,132000
779.0,1958,499.0,1994,2001,0.0,2,497.0,7.0,1,2,1,2,2,0,2,1,1,1,0,0,220000
1753.0,1788,522.0,2001,2001,0.0,2,0.0,8.0,1,2,2,2,2,2,2,1,1,1,0,0,236500
832.0,1935,552.0,2009,2009,110.0,2,544.0,8.0,1,2,0,0,3,0,2,1,1,1,0,0,263435
1272.0,1969,400.0,1938,1958,0.0,2,0.0,6.0,0,1,0,3,1,0,0,0,0,0,0,1,141000
847.0,1986,434.0,2003,2003,196.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,213000
1214.0,1214,520.0,2009,2010,0.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,179781
1342.0,1342,550.0,2006,2007,176.0,2,846.0,8.0,1,2,1,3,3,0,2,1,1,1,1,0,234250
1565.0,2898,665.0,1976,1976,0.0,2,1165.0,8.0,1,2,1,3,3,2,0,1,0,1,0,0,287000
870.0,2004,644.0,2002,2002,0.0,2,651.0,8.0,1,3,1,3,3,0,2,1,1,1,0,0,257500
960.0,986,180.0,1926,1950,0.0,1,0.0,6.0,0,1,0,3,1,0,0,0,0,0,0,1,102000
637.0,1108,280.0,1930,1950,0.0,1,0.0,7.0,0,1,1,3,1,0,2,0,1,1,0,1,139400
672.0,1214,936.0,1915,1950,0.0,1,0.0,3.705,0,1,0,0,1,0,0,0,1,0,0,1,105000
2217.0,2217,621.0,1970,1970,0.0,2,351.0,8.0,1,1,1,2,1,3,2,1,1,1,0,0,268000
697.0,2201,432.0,1966,1966,0.0,2,0.0,6.0,1,2,1,3,1,2,0,0,0,1,0,1,274970
1220.0,1220,397.0,2005,2006,16.0,2,16.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,180000
689.0,1378,360.0,1928,2005,0.0,2,141.0,7.0,0,1,1,3,1,0,2,0,0,0,0,1,161000
0.0,930,308.0,1946,2006,0.0,1,0.0,3.705,0,0,1,0,1,0,2,1,0,0,0,1,84900
988.0,988,264.0,1958,1958,0.0,1,532.0,5.0,0,1,0,0,1,2,0,0,0,1,0,0,119000
1964.0,1964,892.0,2005,2006,674.0,2,1571.0,8.0,1,3,1,3,3,2,2,1,1,1,0,0,370000
1270.0,1270,524.0,2005,2006,0.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,175900
0.0,2240,528.0,1979,1979,0.0,2,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,142953
1494.0,1494,478.0,1994,1995,0.0,1,457.0,8.0,1,2,1,3,3,3,2,1,1,1,0,0,279700
1179.0,1364,331.0,1957,1957,0.0,1,623.0,5.0,0,0,0,3,2,1,1,1,0,1,0,0,132000
1440.0,2153,736.0,2000,2000,204.0,2,904.0,9.214285714285714,1,3,2,3,3,1,2,1,1,1,0,0,313000
637.0,1336,570.0,1920,1950,0.0,1,637.0,3.705,0,1,0,0,1,0,1,0,0,0,0,1,108000
746.0,1656,397.0,2003,2004,92.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,1,165400
781.0,1499,473.0,1995,1995,68.0,2,0.0,6.0,1,2,1,2,2,0,2,1,1,1,0,0,187000
1462.0,2794,810.0,1995,1996,506.0,2,689.0,8.0,1,2,2,2,3,0,2,1,1,1,0,0,403000
848.0,2030,551.0,1976,1976,298.0,2,156.0,6.0,0,1,1,2,3,0,0,1,0,1,0,0,195000
1218.0,1254,525.0,1961,1961,291.0,1,600.0,6.0,0,1,0,3,2,2,0,0,0,1,0,0,158500
1065.0,1989,586.0,2002,2002,210.0,2,932.0,8.0,1,2,1,3,3,1,2,1,1,1,0,0,255000
1898.0,1898,484.0,1956,1956,0.0,2,1116.0,5.0,0,1,0,2,1,0,2,1,1,1,0,0,236500
988.0,988,360.0,1966,1966,52.0,1,725.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,129250
1501.0,1801,484.0,1959,1997,0.0,2,1247.0,7.0,0,1,0,2,3,0,0,1,0,1,0,0,289000
0.0,1872,484.0,1976,1976,0.0,2,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,100000
1531.0,2439,560.0,2001,2001,256.0,2,1198.0,8.0,1,2,1,2,3,1,2,1,1,1,0,0,275000
850.0,1764,560.0,1999,2000,192.0,2,0.0,8.0,1,2,1,2,1,2,2,1,1,1,0,0,207000
864.0,1200,884.0,1965,1998,166.0,1,661.0,5.0,0,1,1,0,1,1,1,1,0,0,0,0,146000
494.0,1030,264.0,1972,1972,380.0,1,282.0,6.0,0,1,0,0,1,0,2,0,0,0,0,1,116000
1057.0,2034,645.0,1997,1998,573.0,2,739.0,7.0,0,2,1,0,2,0,2,1,1,1,0,0,219500
1405.0,1405,478.0,2003,2003,163.0,2,0.0,7.0,1,2,1,2,2,0,2,1,1,1,1,0,173000
1134.0,1229,284.0,1956,1956,0.0,1,1059.0,3.705,0,1,0,0,2,0,2,1,0,1,0,1,135000
979.0,1932,610.0,2003,2003,0.0,2,654.0,7.0,1,2,1,3,2,0,2,1,1,1,0,0,213000
967.0,1299,494.0,1954,1995,0.0,1,736.0,6.0,0,1,1,2,1,0,0,1,0,1,0,0,150000
1258.0,1402,648.0,2006,2007,72.0,0,0.0,7.0,1,3,1,3,3,2,2,1,1,1,0,0,194201
1346.0,1504,457.0,2005,2006,16.0,2,16.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,181000
1442.0,1442,301.0,1958,1958,243.0,1,608.0,6.0,0,1,0,0,2,0,1,1,0,1,0,0,157900
951.0,1779,586.0,1999,2000,0.0,2,894.0,7.0,1,2,1,2,3,1,2,1,1,1,0,0,217000
1082.0,1953,1043.0,2005,2006,0.0,2,0.0,8.0,1,2,1,3,2,1,2,1,1,1,0,0,252000
872.0,1909,529.0,2002,2002,0.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,197000
868.0,1630,436.0,2004,2005,200.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,189500
686.0,1250,280.0,1918,1950,0.0,1,0.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,116000
1328.0,1328,528.0,1963,1963,451.0,1,569.0,6.0,0,1,0,3,1,0,0,1,0,1,0,0,143000
876.0,988,276.0,1950,1950,0.0,1,534.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,119000
854.0,1278,240.0,1954,1954,0.0,1,673.0,6.0,0,1,0,0,1,0,0,0,0,1,0,0,127500
858.0,1716,615.0,2005,2005,0.0,2,0.0,6.0,1,2,1,0,2,0,2,1,1,1,0,0,200825
498.0,498,216.0,1922,1955,0.0,1,0.0,3.705,0,1,0,0,1,0,0,0,0,0,0,1,35000
1420.0,2840,1314.0,1978,1978,168.0,2,988.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,292500
483.0,987,280.0,1970,1970,127.0,1,321.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,106000
660.0,756,440.0,1927,1950,0.0,1,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,85000
1712.0,1712,701.0,2002,2003,270.0,2,1196.0,8.0,1,3,1,3,2,3,2,1,1,1,1,0,286500
1069.0,1069,440.0,1977,1977,0.0,2,360.0,6.0,0,2,0,1,2,0,0,1,0,1,0,0,127500
1335.0,1335,575.0,2006,2007,0.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,210400
1518.0,1518,588.0,2003,2004,472.0,1,1218.0,8.0,1,3,2,3,2,3,2,1,1,1,1,0,274000
920.0,1780,612.0,2007,2007,0.0,2,770.0,8.0,1,2,1,3,3,2,2,1,1,1,0,0,264966
771.0,1484,264.0,1910,1950,0.0,2,0.0,3.705,0,1,0,0,1,0,0,0,0,0,0,1,50000
686.0,1652,416.0,1915,1950,0.0,2,686.0,5.0,0,0,0,0,1,0,0,0,1,0,0,1,139000
1223.0,2503,564.0,1990,1990,272.0,2,727.0,7.0,1,2,1,2,2,0,1,1,1,1,0,0,300000
1952.0,2704,538.0,1972,1995,0.0,2,1410.0,8.0,1,2,2,2,3,3,1,0,0,1,0,0,345000
1556.0,1592,484.0,1994,1995,519.0,2,408.0,8.0,1,2,1,2,3,3,2,1,1,1,0,0,228000
384.0,1394,400.0,2003,2003,0.0,2,0.0,7.0,1,2,1,2,3,0,2,0,1,1,0,0,165500
686.0,1328,210.0,1925,1950,0.0,1,0.0,3.705,0,1,0,0,1,0,0,0,0,0,0,1,107000
1593.0,1593,682.0,2001,2002,0.0,1,1153.0,8.0,1,3,2,3,3,2,2,1,1,1,1,0,286000
720.0,720,0.0,1920,1950,0.0,1,495.0,3.705,0,1,0,0,0,0,0,0,0,0,0,1,34900
912.0,912,288.0,1964,1964,0.0,1,312.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,115000
1273.0,1456,400.0,2003,2003,40.0,2,0.0,8.0,1,2,1,2,3,3,2,1,1,1,0,0,215000
672.0,1944,216.0,1915,1994,0.0,2,0.0,7.0,0,1,0,0,1,0,0,0,0,0,0,1,179900
1488.0,1502,528.0,1985,1985,0.0,1,368.0,8.0,1,2,1,0,2,2,0,1,1,1,1,0,212000
1074.0,2064,527.0,2005,2005,216.0,2,0.0,8.0,1,2,1,3,3,0,2,1,1,1,0,0,250000
1042.0,1576,225.0,1928,1950,0.0,1,0.0,5.0,0,1,0,3,1,0,2,0,0,0,0,1,149000
773.0,1658,431.0,1995,1996,0.0,2,219.0,6.0,0,2,0,2,3,0,1,1,1,1,0,0,188000
713.0,713,371.0,1930,2001,0.0,1,0.0,3.705,0,1,1,0,1,0,2,0,1,0,0,1,99800
718.0,2554,704.0,1890,1998,0.0,1,0.0,7.0,0,1,0,0,1,0,2,0,0,0,0,1,159500
384.0,1374,400.0,2004,2004,0.0,2,326.0,7.0,1,2,1,3,3,0,2,0,1,1,0,0,184500
1482.0,2574,868.0,2007,2007,270.0,2,0.0,8.0,1,3,2,3,3,0,2,1,1,1,0,0,276000
804.0,1548,440.0,1976,1976,0.0,2,556.0,6.0,0,2,1,2,1,0,0,0,0,0,0,0,155000
1188.0,1404,504.0,1969,2000,176.0,2,594.0,5.0,0,1,0,1,1,0,2,1,0,1,0,0,160000
720.0,1440,480.0,1964,1964,0.0,1,360.0,5.0,0,1,0,1,3,0,1,1,0,1,0,0,157500
1679.0,1803,482.0,1994,1995,0.0,2,1341.0,8.0,1,2,1,2,1,3,2,1,1,1,0,0,285000
1272.0,2200,0.0,1900,2003,0.0,2,1084.0,5.0,0,1,0,0,0,0,1,0,0,0,0,1,145900
672.0,2037,472.0,1996,1996,0.0,2,0.0,7.0,1,2,1,2,3,2,2,0,1,1,0,0,229000
1151.0,1281,580.0,1925,1993,0.0,2,1030.0,3.705,0,1,0,0,1,1,2,0,0,0,0,1,128500
1044.0,1976,885.0,1998,1998,242.0,2,791.0,8.0,1,2,1,3,3,0,2,1,1,1,0,0,286000
945.0,1608,470.0,1997,1997,0.0,2,847.0,6.0,0,2,0,2,3,0,2,1,1,1,0,0,189500
0.0,1210,616.0,1953,1953,140.0,1,0.0,5.0,0,0,0,0,3,0,0,1,0,1,0,0,102900
988.0,1612,363.0,1950,1997,0.0,1,788.0,5.0,0,1,0,0,1,0,2,0,0,0,0,1,128500
1216.0,1728,371.0,1953,2004,0.0,1,198.0,5.0,0,1,0,3,1,0,2,0,0,1,0,0,156000
1094.0,2482,642.0,2005,2006,245.0,2,0.0,8.0,1,2,1,3,3,3,2,1,1,1,0,0,281213
1478.0,1478,498.0,1960,1960,30.0,2,1270.0,6.0,0,1,0,3,1,0,2,1,0,1,0,0,157500
796.0,1724,616.0,2003,2004,190.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,1,196500
1425.0,1425,591.0,1998,1998,0.0,2,846.0,7.0,0,2,0,0,2,1,2,1,1,1,0,0,193000
672.0,1322,280.0,1939,1952,0.0,1,48.0,5.0,0,1,0,0,1,0,2,0,0,0,0,1,132000
712.0,1428,576.0,1900,1970,0.0,1,208.0,7.0,0,1,0,0,3,0,1,0,0,0,0,1,139900
1194.0,1194,312.0,1959,1959,220.0,1,0.0,6.0,0,1,0,0,2,0,0,1,0,1,0,0,148000
895.0,1818,774.0,2007,2007,246.0,2,669.0,8.0,1,3,2,3,3,2,2,1,1,1,1,0,281500
1706.0,2956,916.0,2004,2004,502.0,2,0.0,8.0,1,2,2,3,2,2,2,1,1,1,1,0,342000
1128.0,1210,528.0,1975,1975,257.0,2,576.0,6.0,0,1,0,0,1,2,0,0,0,1,0,0,148000
1001.0,1641,490.0,1972,1972,0.0,2,190.0,5.0,0,2,0,3,1,0,0,0,0,0,0,0,140000
1008.0,1053,750.0,1958,1991,85.0,1,567.0,5.0,0,1,2,0,2,0,0,1,0,0,0,0,150000
1064.0,2125,576.0,1996,1997,0.0,2,851.0,7.0,1,3,1,2,2,0,2,1,1,1,0,0,279500
547.0,1072,525.0,2005,2005,76.0,1,467.0,6.0,0,2,1,0,3,3,2,0,1,0,0,1,140000
1664.0,1664,616.0,1978,1978,0.0,2,0.0,6.0,0,1,0,0,1,1,0,0,0,0,0,0,145000
1405.0,1337,511.0,1999,1999,0.0,2,1051.0,7.0,1,2,1,1,3,0,2,1,1,1,0,0,184000
1226.0,1226,484.0,1978,1978,0.0,1,1052.0,8.0,1,2,1,2,3,3,0,1,0,1,0,0,206000
546.0,1092,253.0,1972,1972,0.0,1,252.0,3.705,0,1,0,0,1,0,0,0,0,1,0,1,85500
715.0,1660,240.0,1934,1995,0.0,1,326.0,6.0,0,1,0,3,1,0,0,0,0,0,0,0,188700
1427.0,1671,484.0,1978,1986,101.0,2,363.0,6.0,0,1,0,2,2,0,0,1,1,1,0,0,200000
1054.0,1061,462.0,1990,1991,0.0,1,460.0,7.0,1,2,1,0,1,0,1,0,1,1,0,0,162000
672.0,672,240.0,1940,1997,0.0,1,0.0,5.0,0,1,0,0,1,0,2,0,1,0,0,0,108000
1621.0,1621,478.0,1975,1975,161.0,2,1333.0,5.0,0,2,0,1,2,2,0,1,0,1,0,0,213000
1734.0,1734,928.0,2007,2007,328.0,2,1004.0,8.0,1,3,2,3,2,0,2,1,1,1,1,0,318000
849.0,2138,360.0,1898,1965,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,1,0,0,1,106000
672.0,2009,795.0,1928,1950,0.0,2,0.0,6.0,0,1,0,3,1,0,2,0,1,0,0,1,235000
950.0,1225,0.0,1959,1959,0.0,1,569.0,3.705,0,1,0,0,0,0,0,1,0,0,0,0,128950
1362.0,1362,504.0,1961,1961,491.0,1,288.0,6.0,0,1,0,2,1,0,0,1,0,1,0,0,163000
756.0,1134,240.0,1940,1950,0.0,1,312.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,126000
1362.0,2082,484.0,2003,2003,0.0,2,0.0,7.0,0,2,1,0,1,0,2,0,1,0,0,1,200000
874.0,1524,315.0,1958,1958,180.0,1,460.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,144000
1800.0,1800,0.0,1961,1961,0.0,2,0.0,5.0,0,1,0,0,0,0,2,0,0,0,0,0,141000
1389.0,2582,758.0,1998,1999,0.0,2,1048.0,8.0,1,2,1,2,3,0,2,1,1,1,0,0,322500
1649.0,1661,598.0,1998,1998,442.0,2,0.0,7.0,0,2,1,0,2,0,2,1,1,1,0,0,224900
1324.0,1576,528.0,1923,2004,0.0,1,1309.0,5.0,0,1,1,2,2,3,2,0,0,1,0,1,223500
672.0,960,288.0,1956,1956,0.0,1,0.0,3.705,0,1,0,0,1,0,2,1,0,0,0,1,112000
926.0,1604,470.0,1997,1998,0.0,2,706.0,6.0,0,1,0,2,3,0,2,1,1,1,0,0,187500
683.0,904,0.0,1922,1950,0.0,0,350.0,3.705,0,0,0,0,0,3,1,0,0,0,0,1,61000
684.0,1196,528.0,1920,2000,0.0,1,0.0,6.0,0,1,1,0,1,1,1,0,0,0,0,1,110000
270.0,729,0.0,1935,2003,0.0,1,0.0,3.705,1,1,0,0,0,0,1,0,0,0,0,1,52000
1362.0,1362,460.0,2005,2006,256.0,2,762.0,6.0,1,2,1,3,2,2,2,1,1,1,1,0,207000
940.0,1964,0.0,1911,1950,0.0,1,0.0,5.0,0,1,0,0,0,2,0,0,1,0,0,0,130000
0.0,1296,516.0,1967,1967,0.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,90000
624.0,1287,440.0,1992,1992,0.0,1,330.0,5.0,0,2,0,0,1,0,0,1,1,0,0,0,130000
504.0,1252,576.0,1908,1991,0.0,1,0.0,5.0,0,0,0,0,1,0,1,0,1,1,0,1,127000
1905.0,1905,788.0,2006,2006,302.0,2,0.0,9.214285714285714,1,3,2,3,3,0,2,1,1,1,0,0,320000
1120.0,1130,720.0,1920,1950,0.0,1,821.0,5.0,0,1,0,3,1,0,2,0,0,0,0,1,120000
831.0,1659,484.0,2004,2004,122.0,2,0.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,181000
894.0,894,400.0,1954,1954,0.0,1,552.0,3.705,0,1,0,0,1,0,2,1,0,0,0,1,110000
600.0,1701,0.0,1920,1950,0.0,2,0.0,3.705,0,0,0,0,0,0,1,0,0,0,0,1,94550
440.0,869,0.0,1923,1958,0.0,1,0.0,3.705,0,2,0,0,0,0,0,0,1,0,0,1,85500
923.0,1008,678.0,1977,1977,144.0,1,923.0,5.0,0,2,1,1,3,2,0,0,1,1,0,0,153500
0.0,1733,452.0,1955,1955,0.0,2,0.0,3.705,0,0,0,3,1,0,2,1,0,1,0,1,139600
1568.0,1568,440.0,1967,1967,0.0,1,0.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,143000
2033.0,3238,666.0,1995,1996,579.0,2,816.0,8.0,1,2,1,3,3,2,2,0,1,1,0,0,410000
928.0,1772,492.0,1998,1998,120.0,2,606.0,6.0,0,2,0,2,2,0,2,1,1,1,0,0,200000
864.0,864,312.0,1967,1967,0.0,1,648.0,5.0,0,1,0,0,3,0,0,1,1,1,0,0,130000
747.0,1639,240.0,1946,1950,0.0,1,342.0,6.0,0,1,1,3,1,0,2,1,0,0,0,1,154400
1142.0,2715,831.0,1976,1996,289.0,3,575.0,8.0,1,1,1,2,3,0,2,1,0,1,0,0,299800
585.0,1112,226.0,1934,1950,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,1,0,0,1,63000
1347.0,1347,551.0,1957,1957,0.0,1,274.0,5.0,0,1,1,0,1,1,1,1,0,0,0,1,143000
964.0,964,784.0,1961,1961,56.0,1,700.0,5.0,0,1,0,1,3,0,2,1,0,0,0,0,137500
1330.0,2872,619.0,1977,1995,424.0,2,896.0,6.0,0,2,0,2,3,0,0,1,0,1,0,0,272000
1158.0,1167,400.0,1992,1992,106.0,2,560.0,6.0,0,2,1,0,2,0,1,1,1,1,0,0,173000
1524.0,1524,478.0,1979,1979,0.0,2,599.0,7.0,0,2,0,3,3,3,0,1,0,1,0,0,245000
936.0,936,672.0,1980,1980,180.0,1,936.0,5.0,0,2,0,0,1,3,0,0,0,0,0,1,140000
1264.0,2696,792.0,2007,2007,220.0,2,984.0,7.0,1,3,2,3,3,2,2,1,1,1,0,0,383970
954.0,1482,609.0,1954,1968,60.0,2,691.0,3.705,0,1,0,3,1,0,2,1,0,0,0,1,125000
768.0,768,396.0,1972,2007,0.0,1,656.0,5.0,0,2,0,0,1,2,0,0,0,0,0,0,133000
1468.0,1468,898.0,2008,2009,72.0,2,0.0,8.0,1,2,1,3,3,0,2,1,1,1,0,0,244600
912.0,1044,372.0,1968,1968,0.0,1,744.0,5.0,0,1,0,1,3,0,0,1,0,1,0,0,139000
1036.0,1036,312.0,1953,1953,88.0,1,531.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,112900
680.0,1360,330.0,1910,2003,0.0,1,0.0,5.0,0,1,0,0,1,0,0,0,0,1,0,1,111000
1392.0,1392,458.0,1957,1957,387.0,1,1040.0,6.0,0,1,0,3,2,0,0,1,0,1,0,0,166000
